Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
290864,"The Principal Upanishads: Edited with Introduction, Text, Translation and Notes (English, Sanskrit and Sanskrit Edition)",Sarvepalli Radhakrishnan,"Radhakrishnan, Sarvepalli",,"=""8172231245""","=""9788172231248""",0,4.36,Indus / Harper Collins India,Paperback,958,1994,1924,,2021/11/12,"to-read, history-of-lit, non-western-fiction, ancient-classics","to-read (#342), history-of-lit (#4), non-western-fiction (#22), ancient-classics (#1)",to-read,,,,0,0
12995,"The Hamlet (The Snopes Trilogy, #1)",William Faulkner,"Faulkner, William",,"=""0679736530""","=""9780679736530""",0,3.86,Vintage International,Paperback,409,1991,1940,,2022/01/14,"to-read, modern-classics","to-read (#388), modern-classics (#44)",to-read,,,,0,0
10979,Light in August,William Faulkner,"Faulkner, William","Joseph Blotner, Noel Polk","=""0679732268""","=""9780679732266""",0,3.94,Vintage,Paperback,507,1990,1932,,2022/01/14,"to-read, modern-classics","to-read (#387), modern-classics (#43)",to-read,,,,0,0
77430,"Master & Commander (Aubrey & Maturin, #1)",Patrick O'Brian,"O'Brian, Patrick",,"=""0393307050""","=""9780393307054""",0,4.07,W. W. Norton & Company,Paperback,464,1990,1969,,2020/10/23,"to-read, modern-classics","to-read (#36), modern-classics (#42)",to-read,,,,0,0
457264,The Second Sex,Simone de Beauvoir,"Beauvoir, Simone de","H.M. Parshley, Deirdre Bair","=""0679724516""","=""9780679724513""",0,4.18,Vintage,Paperback,746,1989,1949,,2023/12/11,"to-read, philosophy, why-is-the-world-sexist, modern-classics","to-read (#599), philosophy (#34), why-is-the-world-sexist (#8), modern-classics (#41)",to-read,,,,0,0
43545,The Once and Future King,T.H. White,"White, T.H.",,"=""0441627404""","=""9780441627400""",0,4.07,Ace,Mass Market Paperback,639,1987,1958,,2020/11/30,"to-read, modern-classics","to-read (#208), modern-classics (#38)",to-read,,,,0,0
23919,The Complete Stories and Poems,Edgar Allan Poe,"Poe, Edgar Allan",,"=""0385074077""","=""9780385074070""",0,4.40,"Doubleday & Company, Inc.",Hardcover,821,1984,1849,,2020/11/23,"to-read, poetry, enlightenment-classics","to-read (#201), poetry (#6), enlightenment-classics (#6)",to-read,,,,0,0
374233,If on a Winter’s Night a Traveler,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""""",0,4.02,L&OD Key Porter,Paperback,260,1982,1979,,2023/01/17,"to-read, modern-classics","to-read (#473), modern-classics (#37)",to-read,,,,0,0
1430453,"Ancient Egyptian Literature: Volume II: The New Kingdom (Near Eastern Center, UCLA)",Miriam Lichtheim,"Lichtheim, Miriam",,"=""0520036158""","=""9780520036154""",0,4.18,University of California Press,Paperback,256,1978,1978,,2021/11/21,"to-read, history-of-lit, non-western-fiction, ancient-egyptian","to-read (#345), history-of-lit (#6), non-western-fiction (#24), ancient-egyptian (#2)",to-read,,,,0,0
850325,La Comédie Humaine - Tome 1/12,Honoré de Balzac,"Balzac, Honoré de",,"=""2070108511""","=""9782070108510""",0,4.22,Gallimard (Pléiade),Hardcover,1712,1976,1844,,2021/08/24,"to-read, enlightenment-classics","to-read (#310), enlightenment-classics (#5)",to-read,,,,0,0
1480743,"Aeschylus II: Suppliant Maidens, Persians, Seven Against Thebes (Complete Greek Tragedies)",Aeschylus,"Aeschylus, Aeschylus",,"=""0394603117""","=""9780394603117""",5,3.95,Random House Inc.,cloth,,1974,1987,2023/11/02,2022/01/02,"history-of-lit, ancient-greek","history-of-lit (#10), ancient-greek (#11)",read,"Aeschylus has two bodies of work extant. (Most ancient plays are lost to the dusts of time.) The two bodies of work we have are: A) the Orestia, a complete trilogy, and B) 4 other random plays that were all part of a trilogy, but since we don't have the other plays in those trilogies, that makes our understanding of them not as complete.<br/><br/>This is composed of four plays: The Suppliant Maidens, Persians, Seven Against Thebes, and Prometheus Bound.<br/><br/>The Suppliants is one of the first plays ever. Back in this era, the chorus was the main character. That was dropped pretty quickly, but it's just interesting to me that that's even what the convention/rule was for a while. It also has an interesting historical bent, where it reveals some of the ancient interminglings between the Egyptian and Greek bloodlines.""<br/><br/>The Persians is remarkable: it’s written for a Greek audience about their enemies, and it casts the audience’s enemies in such a sympathetic light as has perhaps never been done since.  The Greeks had just beaten the Persians at the Battle of Marathon. The terrible misfortunes that befell the Persian army one after another is riveting to read about in verse.<br/><br/>This was a war between freedom (democracy) and slavery to the Persians. Aeschylus himself had fought in the war against the Persians. So for them to cast the Persians in such a sympathetic light, for them to actually empathize with how hard the news must have struck the Persians that they had lost, to go so strongly against nationalistic fervor and transcend that, is quite amazing. Having sympathy for your enemy is one of my highest spiritual goals. I wish I could have seen how the Athenians reacted to this play!<br/><br/>Seven Against Thebes is about the seven champions who assaulted the seven gates of Thebes when they tried to take the city. It's notably lacking in plot or much modern interest, but has some beautiful descriptions nonetheless. But it was very forgettable.<br/><br/>Prometheus Bound is interesting. It's the easiest to read, also quite strange: it’s about Hephaestus, alongside Might and Violence, binding Prometheus to a rock as punishment from Zeus for giving man fire and other technologies. It’s an underdog story where all the characters are gods.<br/><br/>At first it was always denigrated as being too bombastic and for the fact that all of its characters are essentially gods or otherwise totally unlike man. However, interest in it has been revitalized and it's now considered a great work. I found some of its passages to be the most beautiful and striking; there is zero plot, but I'm glad that I read it.<br/><br/>Considering how ancient that these plays are, I consider it amazing that Aeschylus developed his themes so strongly, and the evocative imagery he uses that have been reused ever since also make these plays a reflection of his greatness. While reading these fragmented plays is not the most satisfying experience, I would recommend reading Persians especially, although I would still place the Oresteia far above these others.<br/><br/>If only we had the full trilogies that these plays were taken from, they could be much more meaningful. I imagine in particular that Prometheus Bound could be the first act in a trilogy where Heracles comes and unleashes him later. I also would love to see how Persians fits into the bigger trilogy that it was taken from.<br/><br/>Aescyhylus, I tip my hat to you. Thank you for being one of the great forerunners of history who started so much.",,,1,0
3193936,Chaucer and His Poetry,George Lyman Kittredge,"Kittredge, George Lyman",,"=""0674112105""","=""9780674112100""",0,4.60,Harvard University Press,Paperback,242,1970,1970,,2021/08/24,"to-read, biography, literary-criticism","to-read (#300), biography (#30), literary-criticism (#5)",to-read,,,,0,0
25934,A Harlot High and Low,Honoré de Balzac,"Balzac, Honoré de",Rayner Heppenstall,"=""0140442324""","=""9780140442328""",0,4.05,Penguin Classics,Paperback,554,1970,1838,,2021/08/24,"to-read, enlightenment-classics","to-read (#312), enlightenment-classics (#4)",to-read,,,,0,0
226378,A Hero of Our Time,Mikhail Lermontov,"Lermontov, Mikhail",Paul Foote,"=""014044176X""","=""9780140441765""",0,4.11,Penguin Classics,Paperback,185,1966,1839,,2022/11/24,"to-read, enlightenment-classics","to-read (#464), enlightenment-classics (#3)",to-read,,,,0,0
92307,Being and Time,Martin Heidegger,"Heidegger, Martin",,"=""0060638508""","=""9780060638504""",0,4.05,Harper & Row (NYC/Evanston),Hardcover,589,1962,1927,,2022/07/31,"to-read, philosophy, history-of-lit, modern-classics","to-read (#430), philosophy (#27), history-of-lit (#39), modern-classics (#36)",to-read,,,,0,0
150026,The Divine Comedy: Volume 2: Purgatorio (Galaxy Books),Dante Alighieri,"Alighieri, Dante",John D. Sinclair,"=""0195004132""","=""9780195004137""",0,4.05,Oxford University Press,Paperback,448,1961,1321,,2021/06/02,"to-read, medieval-classics","to-read (#271), medieval-classics (#2)",to-read,,,,0,0
12766207,The Divine Comedy: Volume 3: Paradiso (Galaxy Books),Dante Alighieri,"Alighieri, Dante",John D. Sinclair,"=""0199878390""","=""9780199878390""",0,3.96,Oxford University Press,Kindle Edition,448,1961,1321,,2020/11/08,"to-read, medieval-classics","to-read (#179), medieval-classics (#1)",to-read,,,,0,0
